ts;vOutsideTemp;vSupplyTemp;vReturnTemp;
26.07.2021 22:00:00;20.5;53.0;53.5;
26.07.2021 23:00:00;20.0;53.1;52.9;
27.07.2021 00:00:00;19.3;48.5;49.8;
27.07.2021 01:00:00;19.3;46.5;46.7;
27.07.2021 02:00:00;18.5;43.6;44.1;
27.07.2021 03:00:00;17.9;58.3;45.1;
27.07.2021 04:00:00;17.6;46.3;46.2;
27.07.2021 05:00:00;17.2;43.3;43.9;
27.07.2021 06:00:00;17.9;52.0;54.6;
27.07.2021 07:00:00;23.8;53.2;54.8;
27.07.2021 08:00:00;24.5;54.2;55.4;
27.07.2021 09:00:00;23.5;49.8;49.8;
27.07.2021 10:00:00;23.8;51.8;51.1;
27.07.2021 11:00:00;24.3;53.3;53.6;
27.07.2021 12:00:00;25.3;53.7;55.0;
27.07.2021 13:00:00;26.9;51.3;50.3;
27.07.2021 14:00:00;28.7;56.1;53.5;
27.07.2021 15:00:00;28.8;51.5;50.4;
27.07.2021 16:00:00;28.9;57.3;50.9;
27.07.2021 17:00:00;28.2;55.1;51.8;
27.07.2021 18:00:00;27.2;51.8;51.5;
27.07.2021 19:00:00;27.0;52.5;54.2;
27.07.2021 20:00:00;25.4;53.4;54.6;
27.07.2021 21:00:00;23.4;54.5;55.3;
27.07.2021 22:00:00;22.8;56.1;52.4;
27.07.2021 23:00:00;22.3;57.8;49.6;
28.07.2021 00:00:00;21.5;52.5;51.4;
28.07.2021 01:00:00;21.4;47.5;48.6;
28.07.2021 02:00:00;21.3;45.8;46.0;
28.07.2021 03:00:00;21.1;43.1;43.4;
28.07.2021 04:00:00;20.6;41.4;41.6;
28.07.2021 05:00:00;20.6;39.6;39.7;
28.07.2021 06:00:00;20.5;52.3;49.4;
28.07.2021 07:00:00;21.5;53.2;53.2;
28.07.2021 08:00:00;26.2;53.7;54.8;
28.07.2021 09:00:00;25.1;54.8;48.8;
28.07.2021 10:00:00;25.8;53.3;53.4;
28.07.2021 11:00:00;26.3;53.7;55.3;
28.07.2021 12:00:00;27.6;53.8;54.8;
28.07.2021 13:00:00;26.8;54.3;41.1;
28.07.2021 14:00:00;25.1;51.0;50.9;
28.07.2021 15:00:00;22.8;53.1;54.0;
28.07.2021 16:00:00;21.7;53.1;54.5;
28.07.2021 17:00:00;19.4;48.4;34.4;
28.07.2021 18:00:00;20.4;53.5;54.4;
28.07.2021 19:00:00;19.8;56.3;42.9;
28.07.2021 20:00:00;19.9;53.7;53.1;
28.07.2021 21:00:00;18.5;52.3;52.6;
28.07.2021 22:00:00;17.6;53.3;55.0;
28.07.2021 23:00:00;17.0;55.8;42.6;
29.07.2021 00:00:00;16.3;50.3;48.1;
29.07.2021 01:00:00;16.2;47.9;33.8;
29.07.2021 02:00:00;16.4;53.1;52.3;
29.07.2021 03:00:00;16.2;46.2;47.0;
29.07.2021 04:00:00;16.0;44.9;45.6;
29.07.2021 05:00:00;16.5;42.1;42.2;
29.07.2021 06:00:00;16.4;51.2;53.3;
29.07.2021 07:00:00;22.8;52.8;52.8;
29.07.2021 08:00:00;26.7;55.2;54.7;
29.07.2021 09:00:00;23.5;50.1;43.0;
29.07.2021 10:00:00;22.7;52.3;52.1;
29.07.2021 11:00:00;22.8;53.4;55.2;
29.07.2021 12:00:00;23.9;52.8;53.3;
29.07.2021 13:00:00;25.2;51.3;44.9;
29.07.2021 14:00:00;26.0;52.0;51.8;
29.07.2021 15:00:00;26.8;54.8;54.7;
29.07.2021 16:00:00;27.1;54.2;52.2;
29.07.2021 17:00:00;26.4;53.4;49.5;
29.07.2021 18:00:00;26.3;53.0;52.8;
29.07.2021 19:00:00;25.5;53.0;52.9;
29.07.2021 20:00:00;24.2;55.1;54.2;
29.07.2021 21:00:00;21.9;52.8;52.9;
29.07.2021 22:00:00;20.5;56.1;51.0;
29.07.2021 23:00:00;19.6;51.2;51.1;
30.07.2021 00:00:00;18.7;48.3;46.7;
30.07.2021 01:00:00;18.2;43.4;44.6;
30.07.2021 02:00:00;17.0;42.5;42.5;
30.07.2021 03:00:00;15.7;40.0;40.2;
30.07.2021 04:00:00;16.5;38.6;38.8;
30.07.2021 05:00:00;15.9;50.6;48.3;
30.07.2021 06:00:00;14.9;51.8;54.6;
30.07.2021 07:00:00;18.3;53.1;52.9;
30.07.2021 08:00:00;26.1;53.2;53.1;
30.07.2021 09:00:00;23.7;54.2;54.0;
30.07.2021 10:00:00;24.1;52.3;49.8;
30.07.2021 11:00:00;23.9;53.3;53.7;
30.07.2021 12:00:00;24.8;56.3;51.4;
30.07.2021 13:00:00;26.7;51.3;50.7;
30.07.2021 14:00:00;26.5;52.1;52.5;
30.07.2021 15:00:00;27.0;53.7;54.5;
30.07.2021 16:00:00;27.1;56.0;52.4;
30.07.2021 17:00:00;27.5;51.3;50.7;
30.07.2021 18:00:00;27.8;52.9;54.5;
30.07.2021 19:00:00;27.1;55.1;56.5;
30.07.2021 20:00:00;25.5;56.7;51.5;
30.07.2021 21:00:00;23.0;56.3;51.0;
30.07.2021 22:00:00;21.8;52.5;52.9;
30.07.2021 23:00:00;20.5;53.5;54.6;
31.07.2021 00:00:00;20.7;49.3;49.5;
31.07.2021 01:00:00;20.3;46.6;47.3;
31.07.2021 02:00:00;20.2;44.2;44.4;
31.07.2021 03:00:00;20.5;67.0;69.6;
31.07.2021 04:00:00;20.2;58.8;59.3;
31.07.2021 05:00:00;19.8;54.9;56.5;
31.07.2021 06:00:00;19.9;51.3;51.6;
31.07.2021 07:00:00;19.7;47.9;48.6;
31.07.2021 08:00:00;22.6;45.4;45.7;
31.07.2021 09:00:00;24.7;53.5;54.8;
31.07.2021 10:00:00;23.9;56.9;48.2;
31.07.2021 11:00:00;25.1;53.9;54.9;
31.07.2021 12:00:00;25.5;54.6;46.1;
31.07.2021 13:00:00;25.3;52.6;52.1;
31.07.2021 14:00:00;25.6;52.7;54.0;
31.07.2021 15:00:00;26.0;53.5;55.0;
31.07.2021 16:00:00;26.0;56.6;50.9;
31.07.2021 17:00:00;25.9;51.5;51.1;
31.07.2021 18:00:00;25.9;52.0;52.2;
31.07.2021 19:00:00;24.7;54.2;53.4;
31.07.2021 20:00:00;23.1;55.3;51.9;
31.07.2021 21:00:00;21.2;56.1;50.4;
31.07.2021 22:00:00;20.3;51.7;52.0;
31.07.2021 23:00:00;19.2;53.6;54.6;
